ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0000018	regulation of DNA recombination	0.022511848341232227	131/16034	5.506379295148178e-5	0.0027516879077663214	0.002278429097820165	CLCF1/IL7R/BLM/TNFSF4/HELB/RAD51/TIMELESS/SMCHD1/NSD2/FUS/RBBP8/CGAS/BRD8/TRRAP/TP53BP1/RIF1/WDR48/EP400/SUPT6H	19	3	2.7395907089736253
GO:0000075	cell cycle checkpoint signaling	0.02962085308056872	186/16034	1.5203327963642726e-5	0.0010317616520511613	8.543104628302944e-4	IER3/DUSP1/USP44/CLSPN/BLM/PLK3/E2F1/CENPF/CDK2/PLK2/TIPIN/WDR76/RAD51/TIMELESS/MDC1/NBN/BRCA2/PRKDC/ATRIP/RBBP8/KNTC1/TP53BP1/TPR/UIMC1/IK	25	NA	NA
GO:0000077	DNA damage checkpoint signaling	0.02014218009478673	121/16034	1.983651103986158e-4	0.006682467844218469	0.005533159897437007	IER3/CLSPN/BLM/PLK3/E2F1/CDK2/PLK2/TIPIN/WDR76/RAD51/MDC1/NBN/BRCA2/PRKDC/ATRIP/TP53BP1/UIMC1	17	32	0.2612414597317843
GO:0000086	G2/M transition of mitotic cell cycle	0.022511848341232227	134/16034	7.537021398889704e-5	0.0034815971957728323	0.0028828023466429976	IER3/CDC25A/GPR132/CLSPN/BLM/PLK3/CDK6/CENPF/CDK2/MASTL/WEE1/NBN/SIN3A/RAD21/RBBP8/UIMC1/BRD4/CTC1/KHDRBS1	19	34	0.3118424730255737
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	0.004739336492890996	10/16034	0.0012399689355677035	0.023787921198512987	0.019696671153140027	NOCT/DCP1A/PATL2/EIF4ENIF1	4	2	1.5869111990352402
GO:0000723	telomere maintenance	0.024881516587677725	155/16034	6.36058525793346e-5	0.003094171430341613	0.002562009376367423	BLM/MYC/RAD51/GAR1/HNRNPD/NBN/BRCA2/SMG1/HNRNPA2B1/XRN1/PRKDC/SP100/HNRNPA1/WRN/YLPM1/RIF1/CTC1/INO80B/MAP3K4/USP7/HNRNPU	21	30	0.5370890745365623
GO:0000724	double-strand break repair via homologous recombination	0.024881516587677725	168/16034	2.0301475895660983e-4	0.006682467844218469	0.005533159897437007	BLM/HELB/MCM6/RAD51/TIMELESS/SMCHD1/NBN/BRCA2/FUS/RAD21/MMS22L/RBBP8/CGAS/BRD8/TRRAP/TP53BP1/WRN/REV3L/RIF1/WDR48/EP400	21	84	-0.49253034264459594
GO:0000725	recombinational repair	0.024881516587677725	172/16034	2.8167132185780456e-4	0.008698580091305346	0.007202523924974258	BLM/HELB/MCM6/RAD51/TIMELESS/SMCHD1/NBN/BRCA2/FUS/RAD21/MMS22L/RBBP8/CGAS/BRD8/TRRAP/TP53BP1/WRN/REV3L/RIF1/WDR48/EP400	21	3	2.839674167530608
GO:0000956	nuclear-transcribed mRNA catabolic process	0.017772511848341232	124/16034	0.0021895210521690645	0.03478554110917152	0.028802826375354536	ZC3H12A/PNRC1/HNRNPD/NOCT/SMG1/XRN1/DCP1A/PATL2/TUT4/TNRC6C/PELO/EIF4ENIF1/HNRNPU/UPF2/THRAP3	15	12	1.1169075697895046
GO:0001562	response to protozoan	0.0071090047393364926	28/16034	0.002904520537329361	0.04072997294311096	0.03372488400486616	IL12B/IER3/GBP6/IRF4/BCL3/BATF	6	NA	NA
