GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0000002	mitochondrial genome maintenance	30	0.0029006526468455403	30/16323	0.13333333333333333	1.5782451051486586	0.9629582408866395	0.24501877209902342	0.9146941152906632	0.8568892240221004	ENDOG/PARP1/RRM1/DNA2	4	21	-1.4182580694755995	0.23982971257708463
GO:0000012	single strand break repair	13	0.0014503263234227702	13/16323	0.15384615384615385	1.8210520444022984	0.8996027468742263	0.3017448093061986	0.9366769490398359	0.8774828334465467	PARP1/UNG	2	11	-1.4647780851104923	0.22911937854760225
GO:0000017	alpha-glucoside transport	2	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000018	regulation of DNA recombination	141	0.01595358955765047	140/16323	0.15714285714285714	1.8600745882109189	3.104602532098186	0.0033098011353369246	0.07260132130677902	0.0680132175746819	KDM1A/MAD2L2/KMT5A/YEATS4/C1QBP/MSH6/ACTL6A/FIGNL1/CHEK1/NSD2/RUVBL2/MSH2/ACTB/PARP1/TIMELESS/POLQ/RUVBL1/PLK1/BLM/PARPBP/RAD51AP1/RAD51	22	89	-1.1576239092458913	0.3092777595622008
GO:0000019	regulation of mitotic recombination	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000022	mitotic spindle elongation	12	0.005801305293691081	12/16323	0.6666666666666666	7.891225525743292	7.254077358673221	9.246355274249231e-7	5.4878295617634374e-5	5.1410213929830614e-5	INCENP/RACGAP1/AURKB/CDCA8/KIF23/PRC1/BIRC5/KIF4A	8	8	0.2399700071279328	1.060775204721816
GO:0000023	maltose metabolic process	2	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000025	maltose catabolic process	1	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000027	ribosomal large subunit assembly	16	0.002175489485134155	16/16323	0.1875	2.2194071791153007	1.4823716263463278	0.14775027193830484	0.7254276636713227	0.6795836306544456	MRM2/BOP1/RPL5	3	15	-1.3694679053061678	0.25157994088198943
GO:0000028	ribosomal small subunit assembly	18	0.0036258158085569255	18/16323	0.2777777777777778	3.288010635726372	2.9503210664134207	0.0144132337808402	0.20894387228768013	0.1957394822988107	FAU/RPS5/XRCC5/RPSA/PRKDC	5	8	-0.23003362211780282	0.7283731079553671
GO:0000038	very long-chain fatty acid metabolic process	35	7.251631617113851e-4	35/16323	0.02857142857142857	0.3381953796747125	-1.1905984890615777	0.9546186140152273	0.9937307449645457	0.9309310650467952	HACD3	1	24	-2.938083823220013	0.05294239046171977
GO:0000041	transition metal ion transport	98	0.0029006526468455403	96/16323	0.041666666666666664	0.49320159535895575	-1.512819549030885	0.9667360281914426	0.9946563967230377	0.9317982194362131	SLC39A3/SLC39A10/FXN/STEAP3	4	55	-2.3810688169846475	0.09232051235500717
GO:0000045	autophagosome assembly	116	0.005801305293691081	116/16323	0.06896551724137931	0.8163336750768923	-0.6030351191301196	0.7739383172231977	0.9729681738256876	0.9114806026742169	RAB1B/MTM1/RNF5/ULK3/TBC1D14/ATG16L1/EFNB1/STING1	8	52	-1.6318321697736586	0.1943452090097239
GO:0000050	urea cycle	12	0.0029006526468455403	12/16323	0.3333333333333333	3.945612762871646	3.100711589069833	0.0144595464259431	0.20894387228768013	0.1957394822988107	ASL/CEBPA/SLC25A15/ASS1	4	6	-0.16549510098023165	0.7693115862247311
GO:0000052	citrulline metabolic process	6	0.0014503263234227702	6/16323	0.3333333333333333	3.945612762871646	2.1921310405953847	0.08509884159309315	0.563444881688037	0.5278374916574851	DDAH1/ASS1	2	5	-0.6763207247462222	0.4887876052935214
GO:0000053	argininosuccinate metabolic process	1	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000054	ribosomal subunit export from nucleus	15	0.0014503263234227702	15/16323	0.13333333333333333	1.5782451051486586	0.6806010796555234	0.36566545652187665	0.9366769490398359	0.8774828334465467	NMD3/NUP88	2	4	-0.4531771734320125	0.5991156891920577
GO:0000055	ribosomal large subunit export from nucleus	8	0.0014503263234227702	8/16323	0.25	2.9592095721537346	1.6837117349441417	0.1420576529311118	0.7112213198472248	0.6662750691013255	NMD3/NUP88	2	3	-0.16549510098023165	0.7693115862247311
GO:0000056	ribosomal small subunit export from nucleus	8	7.251631617113851e-4	8/16323	0.125	1.4796047860768673	0.4121642819278918	0.5065237460753984	0.9441206696787393	0.8844561416765666	NUP88	1	3	-0.858642281540177	0.4119833596840565
